OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,Us_SR_MWh,ElcPrd_MWh
6552,4000850005,4000708.000000000000000,1931.000000000000000,212930.000000000000000,2100.000000000000000,Photogramm,{5947A37E-A930-4A8C-9980-F00E947E3AAD},14.000000000000000,16.190000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4000850005, ,10155.566754400000718,0.000000000000000,4000708,8900.000000000000000,1073.054400839999971,887.242000341999983,122.084499246999997
6555,4005290002,4467709.000000000000000,1995.000000000000000,918901.000000000000000,2100.000000000000000,Photogramm,{B15BA186-55A9-4E17-84FB-14242F92C709},12.000000000000000,111.879999999999995,8/22/2017 0:00:00,00:00:00.000,Constructed,4005290002, ,61450.438225700003386,0.000000000000000,4467709,37200.000000000000000,1140.775008829999933,3942.514360820000093,542.489976049000006
6562,4032560001,4077993.000000000000000,1930.000000000000000,728297.000000000000000,2100.000000000000000,Photogramm,{AFA3190F-1AC5-46F7-BFD0-5966A5F8E181},67.000000000000000,133.289999999999992,8/22/2017 0:00:00,00:00:00.000,Constructed,4032560001, ,29718.112900700001774,0.000000000000000,4077993,14600.000000000000000,1081.108720339999991,1466.400404779999917,201.776695697999997
6566,4104470007,4222137.000000000000000,1930.000000000000000,363915.000000000000000,2100.000000000000000,Photogramm,{FEE8DD3D-D4B3-406F-A9F9-CBF041935E53},60.000000000000000,50.640000000000001,6/4/2020 0:00:00,00:00:00.000,Alteration,4104470007, ,29471.035797799999273,0.000000000000000,4222137,17600.000000000000000,1145.954281889999947,1873.744215500000109,257.827204053000003
6573,4000500001,4441057.000000000000000,1931.000000000000000,344117.000000000000000,2100.000000000000000,Photogramm,{4B2383A9-8B6C-4B12-B0A3-351B0D06225A},9.000000000000000,21.719999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4000500001, ,59138.830556799999613,0.000000000000000,4441057,48900.000000000000000,1172.574818990000040,5326.964078879999761,732.990257253999971
6574,4067930035,4146994.000000000000000,1954.000000000000000,704173.000000000000000,2100.000000000000000,Photogramm,{5F79E0FD-900C-47D3-BD35-8BC66F96A292},74.000000000000000,19.820000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4067930035, ,33212.565220800002862,0.000000000000000,4146994,31500.000000000000000,1185.742850939999926,3470.015496670000175,477.474132342000019
6578,4070380020,4152348.000000000000000,1958.000000000000000,609669.000000000000000,2100.000000000000000,Photogramm,{8CF93F40-5CD0-478E-A2A0-899B0B270093},93.000000000000000,33.530000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4070380020, ,10536.895460100000491,0.000000000000000,4152348,8200.000000000000000,1161.990395150000040,885.210865970999976,121.805015158000003
6580,4096600135,4206528.000000000000000,1952.000000000000000,145785.000000000000000,2100.000000000000000,Photogramm,{954F7F98-49C9-469D-BDA4-E3EBC15FBF37},92.000000000000000,75.117929739999994,8/22/2017 0:00:00,00:00:00.000,Constructed,4096600135, ,11383.092283399999360,0.000000000000000,4206528,3900.000000000000000,1166.171065889999909,422.529673907000017,58.140083129600001
6582,4050200023,4113595.000000000000000,1975.000000000000000,704256.000000000000000,2100.000000000000000,Photogramm,{6A48E574-1A0C-41B8-AD05-260755F07659},61.000000000000000,135.689999999999998,8/22/2017 0:00:00,00:00:00.000,Constructed,4050200023, ,15098.662141500000871,0.000000000000000,4113595,6600.000000000000000,1171.790531970000075,718.495852896999963,98.865029358599998
6585,4087170001,4178127.000000000000000,1950.000000000000000,824000.000000000000000,2100.000000000000000,Photogramm,{9F62F5C4-CAA0-4DCB-B7AC-5F2299B2CC87},114.000000000000000,39.923557719999998,8/22/2017 0:00:00,00:00:00.000,Constructed,4087170001, ,35317.099205300000904,0.000000000000000,4178127,28300.000000000000000,1157.764308110000002,3043.945960059999834,418.846964103999994
6586,4158100030,4453812.000000000000000,1985.000000000000000,631032.000000000000000,2100.000000000000000,Photogramm,{661003EE-5A07-42E4-8C94-DE142BEDFFC1},8.000000000000000,112.096569140000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4158100030, ,9817.920292060000065,0.000000000000000,4453812,3400.000000000000000,1124.871818990000065,355.313983274000009,48.891204098499998
6590,4002560014,4003457.000000000000000,1957.000000000000000,756965.000000000000000,2100.000000000000000,Photogramm,{0E2DA518-BC4A-4316-B668-53C57EDB0DFB},35.000000000000000,20.730000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4002560014, ,31272.258172800000466,0.000000000000000,4003457,29700.000000000000000,1156.713907470000095,3191.631569589999799,439.168503976000011
6591,4026290032,4059052.000000000000000,1964.000000000000000,330088.000000000000000,2100.000000000000000,Photogramm,{DC9FBE86-ED0A-49CB-AFB0-EE854746718A},42.000000000000000,17.460000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4026290032, ,16459.395829299999605,0.000000000000000,4059052,15300.000000000000000,1178.453517539999893,1675.074909500000103,230.490307546999986
6600,4040920001,4439655.000000000000000,1930.000000000000000,558474.000000000000000,2100.000000000000000,Photogramm,{9D6A90D4-C928-4448-8FFD-D0CA6AEC96BE},49.000000000000000,36.289999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4040920001, ,10124.222451100000399,0.000000000000000,4439655,7600.000000000000000,1174.016793499999949,828.930743559000007,114.060870313999999
6605,4044100056,4440076.000000000000000,1959.000000000000000,849327.000000000000000,2100.000000000000000,Photogramm,{1E228966-185A-4D73-918A-ACF1C6D32E05},18.000000000000000,4.140000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4044100056, ,18130.106455199998891,0.000000000000000,4440076,11600.000000000000000,1014.360560449999980,1093.152342670000053,150.417762350999993
6607,4163500400,4466571.000000000000000,1938.000000000000000,688426.000000000000000,2100.000000000000000,Other (Man,{0AAC1802-5EA9-4779-84EE-DFA1E9C89699},5.000000000000000,15.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4163500400, ,9098.588662100000874,0.000000000000000,4466571,9000.000000000000000,1182.426401769999984,988.660022475999995,136.039619092999999
6608,4108080001,4430408.000000000000000,1978.000000000000000,560431.000000000000000,2100.000000000000000,Photogramm,{2ACF1FF2-D5BB-4678-9FF7-70E64F73885A},75.000000000000000,36.539999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4108080001, ,189598.745395000005374,0.000000000000000,4430408,181800.000000000000000,1187.636274519999915,20058.926105599999573,2760.108232130000033
6614,4011320036,4025207.000000000000000,1941.000000000000000,846632.000000000000000,2100.000000000000000,Photogramm,{95D510CB-E325-42CB-B6B0-542A5BC760AE},42.000000000000000,64.569999999999993,8/22/2017 0:00:00,00:00:00.000,Constructed,4011320036, ,9276.031891119999273,0.000000000000000,4025207,4700.000000000000000,1183.898157000000083,516.942868095999984,71.131338650000004
6616,4078800400,4537294.000000000000000,2008.000000000000000,1106361.000000000000000,2100.000000000000000,Other (Man,{42C6B6FC-A4C7-4308-B557-6321AB48F6A7},106.000000000000000,31.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4078800400, ,29958.066816499998822,0.000000000000000,4537294,25500.000000000000000,1133.193745929999977,2684.569767580000189,369.396800019000011
6624,4027500055,4061445.000000000000000,1950.000000000000000,788167.000000000000000,2100.000000000000000,Photogramm,{7161B6D5-29C8-43F1-B0D1-D98C764605D5},95.000000000000000,22.250000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4027500055, ,19676.792594099999405,0.000000000000000,4061445,18000.000000000000000,1189.631672499999922,1989.369104599999901,273.737188792999973
