OID_	base_bbl	bin	cnstrct_yr	doitt_id	feat_code	geomsource	globalid	groundelev	heightroof	date_lstmo	time_lstmo	lststatype	mpluto_bbl	name	shape_area	shape_len	bin_c	AREA	MEAN	USR_MWh	ElcPrd_MWh
21724	1006990027	1088900	2018	1289784	2100	Other (Man	{198BBD6D-F1CF-4DF5-B5EB-34EE7720F23D}	13	14	8/16/2019 0:00	00:00.0	Constructed	1006990027	 	8692.26886	0	1088900	4300	959.7420683	383.4010808	52.75598872
21726	1019090041	1089537	2019	1290572	2100	Other (Man	{9F7E5283-EFC7-40C2-8B39-DB5D6B9D299A}	26	160	12/4/2019 0:00	00:00.0	Constructed	1019097501	 	12969.93758	0	1089537	1700	855.810134	135.1626481	18.59838038
21731	1010720024	1090720	2019	1290362	2100	Other (Man	{B8E34918-AE1C-4AA3-9B79-7FF1B1B892D8}	20	135	12/4/2019 0:00	00:00.0	Constructed	1010727501	 	18362.57383	0	1090720	100	808.0671387	7.507196636	1.032990257
21732	1019890001	1079205	1901	315481	2100	Photogramm	{B6C69700-6E86-4B09-BB54-9B706411ECBD}	136	191.15	11/26/2019 0:00	00:00.0	Constructed	1019890001	Altschul	8456.791781	0	1079205	5800	1094.937896	589.9943139	81.18321759
21736	1000510007	1090830	2018	1288351	2100	Other (Man	{DDD331EA-500D-4CF8-B752-978348B091AB}	20	433	10/29/2019 0:00	00:00.0	Constructed	1000510007	 	17033.50163	0	1090830	0	0	0	0
21737	1014360013	1090704	2019	1288812	2100	Other (Man	{707E7398-A31C-462F-B9C1-3F6178589CA5}	56	72	12/5/2019 0:00	00:00.0	Constructed	1014367505	 	12661.34296	0	1090704	7600	895.2597857	632.1105149	86.97840685
21741	1015020033	1046991	1930	119917	2100	Photogramm	{A1EE988A-CDE5-4F8B-971F-892AE013939A}	101	221.28	1/28/2020 0:00	00:00.0	Constructed	1015020033	 	10565.09961	0	1046991	5600	1020.605936	530.977921	73.06256192
21744	1020450042	1087464	2005	996823	2100	Other (Man	{1A22936D-8CE0-44E0-87F0-DB29585B69E7}	24	114	8/22/2017 0:00	00:00.0	Constructed	1020457502	 	17035.3617	0	1087464	11300	1110.744667	1166.065714	160.4506422
21753	1021340167	1063274	1919	711064	2100	Photogramm	{7F96F963-6013-4994-9A81-D5D17F31294B}	63	88.92	1/28/2020 0:00	00:00.0	Constructed	1021347501	 	8216.289641	0	1063274	5700	1084.268709	574.1721533	79.00608829
21754	1013040001	1084771	2016	92593	2100	Photogramm	{25C970AD-633C-41DD-8F8C-2CFDF88AAF71}	55	613.781179	1/22/2019 0:00	00:00.0	Constructed	1013047501	Waldorf Astoria	80538.18881	0	1084771	8300	981.7893978	757.0538561	104.1706106
21755	1013000014	1036186	1915	500930	2100	Photogramm	{CE07BDC6-7688-4449-ADA6-B65524B85650}	53	305.9421266	1/22/2019 0:00	00:00.0	Constructed	1013007501	 	54393.75646	0	1036186	11900	961.2942802	1062.756244	146.2352592
21759	1011400001	1028950	1965	443375	2100	Other (Man	{E60B4F44-C001-4D62-9DB1-0AD75137B425}	75	302	8/22/2017 0:00	00:00.0	Constructed	1011407501	Dorcester Towers	34230.29585	0	1028950	10500	1001.7128	977.153671	134.4563451
21760	1005560016	1090241	2019	1290706	2100	Other (Man	{1B2B8889-3018-4F84-A79C-0F9C3B968042}	40	120	12/5/2019 0:00	00:00.0	Constructed	1005560016	 	10851.41886	0	1090241	8400	1032.361563	805.6408112	110.8561756
21761	1001900010	1002161	1915	72067	2100	Other (Man	{7283A49C-C2C5-46E0-95C1-9278812A1176}	17	118	1/24/2019 0:00	00:00.0	Constructed	1001907503	 	8653.685509	0	1002161	4900	1112.790316	506.5703459	69.7040796
21762	1011380029	1028840	1995	946556	2100	Other (Man	{BE57018A-D987-463C-A157-49CB9F1F1FFD}	76	317	8/22/2017 0:00	00:00.0	Constructed	1011387501	 	15928.08325	0	1028840	4100	934.4067115	355.9181632	48.97433926
21763	1012200019	1070900	1989	476721	2100	Other (Man	{EC4F2A07-A104-4D99-AA33-F0238580D327}	108	62	8/22/2017 0:00	00:00.0	Constructed	1012207503	 	8581.872443	0	1070900	7600	1140.399388	805.1947112	110.7947923
21764	1018310033	1055238	1913	173812	2100	Photogramm	{26F07FD0-7835-4AC2-9EE0-D5FBAD4E1E33}	28	79.72	1/28/2020 0:00	00:00.0	Constructed	1018310033	 	13493.13938	0	1055238	12000	1134.620357	1264.917389	174.0526327
21766	1013600001	1040072	1967	561345	2100	Photogramm	{A4839BBB-5F3D-46B6-B8D3-8F82829E883C}	17	412.8	1/22/2019 0:00	00:00.0	Constructed	1013607501	 	59065.67141	0	1040072	17500	1012.439355	1646.028736	226.4935541
21777	1012100029	1031798	1986	450940	2100	Other (Man	{37785635-AB1E-4B5A-B504-D059CD4C72DD}	84	378	8/22/2017 0:00	00:00.0	Constructed	1012107501	 	11771.00599	0	1031798	2600	966.7658785	233.5204976	32.13242047
21778	1014800010	1090891	2018	1291658	2100	Other (Man	{023A21B0-6B95-4F4C-A92B-84362096D7F0}	36	30	1/22/2020 0:00	00:00.0	Constructed	1014800010	 	12817.97953	0	1090891	10000	1070.335071	994.3747813	136.8259699
21779	1019770001	1090888	2018	1291460	2100	Other (Man	{DE6B6FD9-0F32-4D26-84B8-1AA79B50D67F}	95	166	1/22/2020 0:00	00:00.0	Constructed	1019770001	 	12562.13342	0	1090888	10700	1043.585204	1037.38995	142.7448571
21780	1007950027	1087260	1903	242312	2100	Other (Man	{623B5193-B9CF-40CB-91ED-EFB5C848CB2A}	30	161	8/22/2017 0:00	00:00.0	Constructed	1007957501	 	10964.72102	0	1087260	7500	1145.28967	798.0074622	109.8058268
21781	1007750028	1014211	1912	799805	2100	Other (Man	{BF806D0C-4DDA-4B64-8595-2A73743B3ED4}	38	173	8/22/2017 0:00	00:00.0	Constructed	1007757501	 	10421.86211	0	1014211	5900	1111.98528	609.5107863	83.8686842
21782	1018700010	1056414	1899	785537	2100	Other (Man	{10C16572-0F57-4C7D-AEBC-5E8BF081ABA5}	81	77	8/22/2017 0:00	00:00.0	Constructed	1018707501	 	8418.863269	0	1056414	6600	1072.191026	657.4253544	90.46172877
21783	1016310020	1089312	2013	1254921	2100	Other (Man	{AB02C6CF-0FE1-477F-8AE7-60433805D54B}	2	94	8/22/2017 0:00	00:00.0	Constructed	1016317501	 	8871.442144	0	1089312	5500	1018.243661	520.2891272	71.59178391
21784	1005960050	1089625	2011	1262801	2100	Other (Man	{FB2ACF9C-5AFA-4B60-A2ED-7F46D7FA6852}	12	130	8/22/2017 0:00	00:00.0	Constructed	1005967501	 	83074.70633	0	1089625	72300	1091.28177	7330.026472	1008.611643
21796	1000410015	1001008	1887	717046	2100	Photogramm	{7FB00EF2-9E51-4698-97BB-27DDF20FE370}	20	93.73	1/28/2020 0:00	00:00.0	Constructed	1000410015	 	9276.726738	0	1001008	0	0	0	0
21799	1015690046	1087460	1999	995643	2100	Other (Man	{ADF6FC0E-6751-41E9-9A25-CAB2703E0E4A}	31	261	8/22/2017 0:00	00:00.0	Constructed	1015697503	 	9523.233493	0	1087460	1300	941.0050471	113.6490084	15.63810355
21801	1008070026	1087535	2005	999549	2100	Other (Man	{DD17C543-09A6-4B9A-A708-2183EF77D263}	40	605	8/22/2017 0:00	00:00.0	Constructed	1008077501	 	22095.54399	0	1087535	1600	978.5321732	145.4539226	20.01445974
21802	1012320001	1033103	1915	953983	2100	Other (Man	{17301E58-FAF9-4589-939B-39ECDDAA9FE3}	63	168	8/22/2017 0:00	00:00.0	Constructed	1012327502	 	9993.548919	0	1033103	4700	1079.746942	471.4657909	64.87369282
21803	1017270001	1081375	2005	996784	2100	Other (Man	{1C9B6D30-49AF-4077-97E4-834D41ED612E}	25	150	8/22/2017 0:00	00:00.0	Constructed	1017277501	 	12495.13266	0	1081375	7500	1073.110377	747.7148455	102.8855627
21804	1014190015	1043869	1978	784755	2100	Other (Man	{5A45B7D6-D9ED-4405-9470-ED668B290451}	60	256	8/22/2017 0:00	00:00.0	Constructed	1014197503	 	16395.22555	0	1043869	5800	1035.902254	558.1836579	76.80607132
21813	1014800010	1090892	2018	1291660	2100	Other (Man	{245FDFDF-00A6-48E5-9171-DC1CB31BBCDC}	30	30	1/22/2020 0:00	00:00.0	Constructed	1014800010	 	10440.03004	0	1090892	9100	1144.120216	967.2603762	133.0950278
21815	1000920030	1091002	0	1298488	5100	Other (Man	{5CDE3269-D9A3-4732-BBB0-AD92B46BDDF2}	22	338	7/20/2023 0:00	00:00.0	Marked for Construction	1000920030	 	10389.02606	0	1091002	1200	888.3773295	99.03964134	13.62785465
21818	1012590014	1034204	1896	386608	2100	Photogramm	{FA52A752-2960-4C28-98C9-48F4557BB994}	67	99.44	1/28/2020 0:00	00:00.0	Constructed	1012590014	N.Y. Bar Association	14158.15493	0	1034204	0	0	0	0
21821	1012870001	1035481	1973	14834	2100	Other (Man	{BCBB386B-9745-421B-A09B-AA05E4F714E4}	71	622	8/22/2017 0:00	00:00.0	Constructed	1012877501	Olympic Towers	25299.60422	0	1035481	2500	913.8473071	212.2481877	29.20535063
21828	1015940069	1090322	2018	1288175	2100	Other (Man	{255AE8FD-B24E-459A-8649-58EBD749CACC}	21	85	12/4/2019 0:00	00:00.0	Constructed	1015947501	 	8031.69015	0	1090322	4700	1042.85843	455.3586171	62.65734572
21829	1016070059	1051489	2013	1257127	2100	Other (Man	{E53C3699-587D-4745-8485-496854646C96}	-6	560	8/22/2017 0:00	00:00.0	Constructed	1016077503	 	9894.772279	0	1051489	1900	950.9524343	167.8582693	23.09729786
21832	1002390001	1003115	1929	225763	2100	Other (Man	{24CA79C1-7C71-4441-8408-521B6BE1A0D0}	37	97	8/22/2017 0:00	00:00.0	Constructed	1002397501	 	17236.47149	0	1003115	9500	1052.780847	929.1630402	127.8528343
21833	1018450009	1055748	2005	990307	2100	Other (Man	{B71DAB25-1FF0-4FE5-A496-F6C6CE8C8D4D}	59	116	8/22/2017 0:00	00:00.0	Constructed	1018457502	 	9697.696846	0	1055748	5800	1025.884031	552.785457	76.06327888
21834	1000550002	1088750	1921	532224	2100	Other (Man	{DE79DF03-ABC0-429C-95CD-C0755880F58E}	7	226	8/22/2017 0:00	00:00.0	Constructed	1000557501	 	26792.23138	0	1088750	11300	975.6919426	1024.286639	140.9418415
21839	1001880028	1002127	1910	286204	2100	Other (Man	{8E694507-01FD-47BE-9874-84AE9D5A77FA}	17	121	8/22/2017 0:00	00:00.0	Constructed	1001887503	 	17871.9406	0	1002127	12200	1105.059849	1252.494929	172.3433022
21840	1015130050	1047689	1986	958179	2100	Other (Man	{AF46ED6F-D4F1-40EC-A5C5-BA533895F460}	86	169	8/22/2017 0:00	00:00.0	Constructed	1015137502	 	8868.663736	0	1047689	1900	1055.886369	186.3807821	25.64599562
21842	1010180039	1024742	2000	71997	2100	Other (Man	{338E0F03-86B5-43CB-9AAC-C56F05E68EF5}	50	527	8/22/2017 0:00	00:00.0	Constructed	1010187501	 	11215.7768	0	1024742	1000	1002.814893	93.16464224	12.81945477
21850	1005210043	1008187	1927	53623	2100	Photogramm	{B57F5D2D-DA18-4AFF-8998-4FE18B799AA6}	44	68.62	1/28/2020 0:00	00:00.0	Constructed	1005210043	 	8146.922184	0	1008187	2900	973.0028497	262.1455294	36.07122485
21851	1001010001	1001355	1886	622128	2100	Photogramm	{A92D2A32-8040-4B53-83E7-7177DEA1F027}	39	157.1	1/28/2020 0:00	00:00.0	Constructed	1001010001	 	11049.52841	0	1001355	4500	880.8183675	368.2385245	50.66962097
21852	1008820021	1018131	1927	136160	2100	Photogramm	{55A098BA-D655-4E95-9F6D-FEE10E2AE8AF}	33	257.22	1/22/2019 0:00	00:00.0	Constructed	1008827503	 	10753.05912	0	1018131	5800	1072.099596	577.6881665	79.48989171
21855	1017850043	1089662	2017	1283505	2100	Other (Man	{B9F83DD7-0ECE-4DD6-A2E0-C8D73EDCEE25}	15	116	1/22/2019 0:00	00:00.0	Constructed	1017857503	 	17675.17428	0	1089662	9800	1034.747617	942.0866639	129.631125
21857	1003470071	1089451	2018	1283652	2100	Other (Man	{6DCC8AB3-9348-4C81-AF99-893B453CF83F}	27	154	1/22/2019 0:00	00:00.0	Constructed	1003477501	 	20898.65957	0	1089451	11800	1015.452528	1113.196874	153.1758899
21864	1014120033	1082192	2000	1105997	2100	Other (Man	{F47C848F-D948-4ECF-8AD4-DB0EE83F3BD2}	52	337	8/22/2017 0:00	00:00.0	Constructed	1014127502	 	9029.874688	0	1082192	1700	1118.184394	176.6008111	24.30027161
21867	1001420009	1087716	2005	996369	2100	Other (Man	{DE732B3C-CED6-4158-9AAC-7E341D385284}	9	301	8/22/2017 0:00	00:00.0	Constructed	1001427502	 	24653.12599	0	1087716	4100	930.0878534	354.2730979	48.74797828
21869	1022210005	1064765	2018	1290521	2100	Other (Man	{06B81042-5910-4493-938A-7EEB88CB4847}	13	97	12/5/2019 0:00	00:00.0	Constructed	1022210005	 	12878.39668	0	1064765	9900	1022.637228	940.5613725	129.4212449
21875	1011200023	1028242	1918	91772	2100	Photogramm	{9BF98672-C9CF-4175-9C2F-1E598E359803}	82	180.9880911	1/28/2020 0:00	00:00.0	Constructed	1011200023	Des Artistes Hotel	10868.95062	0	1028242	5600	1093.314216	568.8049505	78.26756119
21876	1010470036	1025451	1928	950026	2100	Other (Man	{24DA73BA-3DE0-488F-83D3-EF95B4A777A0}	74	571	8/22/2017 0:00	00:00.0	Constructed	1010477502	Hearst Magazine Building	38120.5288	0	1025451	8500	933.5713135	737.2194246	101.4413928
21878	1003520001	1090554	2018	1283991	2100	Other (Man	{D1FFCA34-BE57-4B05-A27F-730175213233}	32	314	1/22/2019 0:00	00:00.0	Constructed	1003527501	 	41159.99224	0	1090554	25200	960.6867511	2249.120312	309.478955
21879	1015770023	1090384	2016	1284044	2100	Other (Man	{D67E196D-C280-411D-B5F3-2C94DF2CACBD}	22	210	1/22/2019 0:00	00:00.0	Constructed	1015777504	 	12210.2592	0	1090384	4000	970.1246246	360.5104561	49.60623876
21880	1009620008	1090574	2018	1284045	2100	Other (Man	{D71C3B64-FC19-4D4D-B24F-46464DE38113}	9	0	1/22/2019 0:00	00:00.0	Constructed	1009627501	 	60725.58024	0	1090574	23900	954.8765798	2120.193448	291.7386185
21883	1019430032	1087201	2005	982402	2100	Other (Man	{ECC5366F-421C-4EBD-AEDE-2B15A15BC87D}	35	86	8/22/2017 0:00	00:00.0	Constructed	1019437503	 	20722.57268	0	1087201	13000	1133.447667	1368.910866	188.3621352
21890	1008940086	1019166	1924	362117	2100	Other (Man	{8A720C73-7F29-4721-B005-9A2F1B29F2F2}	69	161	8/22/2017 0:00	00:00.0	Constructed	1008947501	Grifon Apt. Hotel	11064.55461	0	1019166	4600	1079.401562	461.2870044	63.4730918
21891	1004910050	1087061	1910	169092	2100	Other (Man	{310C9C86-5A8E-4D14-9042-F7A6CDECC394}	20	109	8/22/2017 0:00	00:00.0	Constructed	1004917502	 	9096.857774	0	1087061	7100	1100.286778	725.7626065	99.86493466
21894	1000780047	1090115	2018	1286114	2100	Other (Man	{F0A1ACC5-77BC-4197-94E2-48980FBB6858}	33	0	10/23/2019 0:00	00:00.0	Constructed	1000780047	 	8678.613718	0	1090115	2700	1097.316257	275.2491099	37.87427752
21897	1005120011	1007956	1917	702281	2100	Other (Man	{77BC6B01-B71B-40B4-AABC-FD2D686C0F14}	38	179	8/22/2017 0:00	00:00.0	Constructed	1005127502	 	8562.11865	0	1007956	5600	1157.805247	602.3568949	82.88430874
21901	1005940087	1090602	2018	1284469	2100	Other (Man	{FC715F96-99B6-4D53-A258-572AE124FBD7}	12	120	1/22/2019 0:00	00:00.0	Constructed	1005947511	 	16643.94538	0	1090602	8500	1062.67777	839.1717724	115.4700359
21903	1013740026	1040766	1985	50551	2100	Other (Man	{5B82AA2A-EC20-43E1-9CBB-3E83553B64FA}	46	301	8/22/2017 0:00	00:00.0	Constructed	1013747501	 	13481.17609	0	1040766	2800	970.9610334	252.5748933	34.75430531
21905	1011510005	1087704	2007	1107689	2100	Other (Man	{47DEAE17-C1AA-4D60-A208-B459D9C04000}	35	357	8/22/2017 0:00	00:00.0	Constructed	1011517503	 	30171.82553	0	1087704	2900	910.2951408	245.2508764	33.74652059
21906	1008980027	1069344	1950	648689	2100	Other (Man	{EB4F93FC-7A37-45AF-8244-4F40BB546AD4}	24	169	8/22/2017 0:00	00:00.0	Constructed	1008987501	 	19082.69617	0	1069344	9800	1046.453186	952.7440076	131.0975754
21909	1021240025	1087858	0	1276856	2100	Other (Man	{6061286F-67EF-47C0-B0CB-E0093109B78A}	172	0	10/24/2019 0:00	00:00.0	Constructed	1021240025	 	10870.47446	0	1087858	7200	1065.915895	712.9938448	98.10795304
21910	1012270049	1090207	2017	1279432	2100	Other (Man	{150FE0D7-FEFB-4B63-999E-E9F5B91D4ACA}	70	206	10/25/2019 0:00	00:00.0	Constructed	1012270049	 	10187.47312	0	1090207	2800	1047.335536	272.4420983	37.48803273
21913	1000880011	1001238	1840	404926	2100	Photogramm	{A02798E0-A67A-46B0-99AB-DD73AE059900}	27	58.47	1/28/2020 0:00	00:00.0	Constructed	1000880011	 	10579.48704	0	1001238	0	0	0	0
21916	1015400002	1090563	2017	1282892	2100	Other (Man	{8694187C-F3E4-4764-8C24-35135E226E0C}	45	367	1/22/2019 0:00	00:00.0	Constructed	1015407503	 	18258.11161	0	1090563	2700	996.1764662	249.8793615	34.38340014
21918	1022260024	1087602	1993	1024893	2100	Other (Man	{F33C4EC6-DB2F-4761-9E63-7C23B91B7B17}	18	18	8/22/2017 0:00	00:00.0	Constructed	1022267501	 	13470.59779	0	1087602	11800	1049.126875	1150.11261	158.2554952
21921	1016150001	1089046	2008	1159183	2100	Other (Man	{0ACC4D9E-CE92-46F7-A6FC-86AFEA85EFCB}	16	213	8/22/2017 0:00	00:00.0	Constructed	1016157501	Museum of African Art	22751.46742	0	1089046	9300	1035.581179	894.7412148	123.1163912
21929	1009620008	1081693	1900	996563	2100	Other (Man	{61D67F15-A7F6-42ED-8F29-19DD73D98135}	19	246	8/22/2017 0:00	00:00.0	Constructed	1009627501	 	13467.90453	0	1081693	1100	811.9813787	82.97917266	11.41793416
21930	1011510029	1077845	1991	625001	2100	Other (Man	{5D88D4EE-7B22-43CA-AD4B-BABC95611BD1}	72	392	8/22/2017 0:00	00:00.0	Constructed	1011517501	 	18151.12777	0	1077845	5000	974.3476086	452.5997123	62.27772041
21931	1004780001	1007129	1900	165646	2100	Other (Man	{23EB0EC0-F070-4DE9-B6D4-CC8F3A6B78BF}	37	92	8/22/2017 0:00	00:00.0	Constructed	1004787501	 	12269.11431	0	1007129	10400	1142.14317	1103.530223	151.8457587
21932	1012730005	1035078	1969	51146	2100	Other (Man	{AF1CBF51-5E91-4C1D-8175-7B0E9C174242}	54	342	8/22/2017 0:00	00:00.0	Constructed	1012737501	 	10253.99493	0	1035078	1900	953.5777363	168.321677	23.16106275
21934	1008340057	1083633	1912	231383	2100	Photogramm	{EB735113-B2B0-463B-8B72-3C92C2CAAF24}	47	161.94	1/22/2019 0:00	00:00.0	Constructed	1008347501	 	12241.0577	0	1083633	6600	986.9492049	605.1584233	83.26979904
21939	1013730005	1087292	2006	1097676	2100	Other (Man	{DF6F1627-B021-4B32-9FD1-2E332F2E41D6}	20	184	8/22/2017 0:00	00:00.0	Constructed	1013737502	 	14327.34715	0	1087292	10300	1025.121981	980.9415177	134.9775528
21941	1005440032	1008776	1920	978397	2100	Other (Man	{F05547CD-C4CC-45F1-9AAF-B92C3F822A17}	40	152	8/22/2017 0:00	00:00.0	Constructed	1005447501	 	8154.73001	0	1008776	5000	1065.051307	494.7329998	68.07526078
21943	1000760011	1087867	2003	515967	2100	Other (Man	{9970DBC3-AF91-4E74-AE8E-ABB1FE5F01A5}	20	337	8/22/2017 0:00	00:00.0	Constructed	1000767502	 	27993.87581	0	1087867	4500	979.8517415	409.6408213	56.36657702
21945	1008230037	1015534	1930	334365	2100	Photogramm	{314D0E28-3182-4DC5-A8F9-5EE0FEF61AE0}	42	150.85	1/22/2019 0:00	00:00.0	Constructed	1008237506	 	10421.25648	0	1015534	7300	1049.392209	711.6902915	97.92858411
21946	1008820069	1018153	1957	823325	2100	Photogramm	{74F499E1-A1C0-4B11-8692-217B753D1C82}	33	173.74	1/22/2019 0:00	00:00.0	Constructed	1008827502	 	9319.712436	0	1018153	2300	910.0675288	194.4606803	26.7577896
21949	1006450025	1012207	2013	817447	2100	Photogramm	{6A3474E9-86CE-4691-A4D4-6BCA80F84794}	13	26.49	1/22/2019 0:00	00:00.0	Constructed	1006457501	 	10322.98083	0	1012207	4600	1015.200037	433.8502004	59.69778758
21950	1015520023	1050118	2002	846197	2100	Photogramm	{1FB924AF-2D43-4F40-AF2C-C51A0E18C893}	35	312.88	1/22/2019 0:00	00:00.0	Constructed	1015527504	 	8580.057716	0	1050118	1500	1000.089087	139.3671095	19.17691427
21954	1004660005	1006807	2015	674127	2100	Other (Man	{7C2D20F3-6837-4DB0-9080-B900F58C39CF}	37	111	1/9/2018 0:00	00:00.0	Alteration	1004667502	 	11129.98894	0	1006807	2900	987.1180041	265.9484213	36.59450277
21955	1015620128	1087459	2005	996765	2100	Other (Man	{9BDB1D8B-77C1-4D06-8F01-13936B1CAEC7}	50	309	8/22/2017 0:00	00:00.0	Constructed	1015627501	 	10641.20863	0	1087459	2700	936.6733851	234.9537008	32.32962923
21956	1009170001	1020214	1963	240633	2100	Other (Man	{97849C2A-EDD0-4493-8937-8305D56FEE6E}	36	168	8/22/2017 0:00	00:00.0	Constructed	1009177501	 	9781.075002	0	1020214	2200	978.632352	200.0196188	27.52269954
21957	1020440033	1060788	2003	996822	2100	Other (Man	{CEECC2CB-DEB3-4AB5-8DEF-46C3E6E6832A}	26	91	8/22/2017 0:00	00:00.0	Constructed	1020447501	 	49101.41078	0	1060788	37700	1048.652467	3672.850734	505.3842609
21960	1009280031	1086124	2002	344438	2100	Photogramm	{B9B4222A-C307-4F7A-A7BA-A4B7CA8D4372}	15	206.96	1/22/2019 0:00	00:00.0	Constructed	1009287505	 	9699.501271	0	1086124	3000	1025.248541	285.7463952	39.31870399
21962	1018460012	1076524	1989	575482	2100	Other (Man	{4712C750-D049-4E8E-83F5-09C4C474AB78}	49	204	8/22/2017 0:00	00:00.0	Constructed	1018467501	 	17157.15051	0	1076524	10600	1066.644527	1050.40292	144.5354418
21963	1008200001	1080644	1900	456311	2100	Photogramm	{55BC54E9-27B1-42D7-AE58-A70BACD304AB}	35	128.3950704	1/22/2019 0:00	00:00.0	Constructed	1008207505	 	47217.32258	0	1080644	36600	1137.697389	3868.460729	532.3001964
21964	1015990024	1086518	2003	999224	2100	Other (Man	{FB7630D8-9B33-46DA-9477-6FF02FD5C323}	20	96	8/22/2017 0:00	00:00.0	Constructed	1015997501	 	28326.31162	0	1086518	22100	1120.958174	2301.505555	316.6871644
21972	1003490037	1090811	2018	1288241	2100	Other (Man	{036AE8D8-A555-4C29-8486-F07EC64D5DAA}	26	76	1/22/2019 0:00	00:00.0	Constructed	1003497503	 	10322.50776	0	1090811	9300	1001.832137	865.5820728	119.1040932
21976	1015380010	1090174	0	1280943	2100	Other (Man	{BDF3D4A3-F4ED-47EE-AC6D-1D4C0F569BE2}	65	0	1/22/2019 0:00	00:00.0	Constructed	1015387501	 	19584.91287	0	1090174	2200	964.5088834	197.132967	27.12549626
21979	1008200001	1080645	1900	1118771	2100	Photogramm	{4D567358-50F0-48E0-B676-7E9C628FBCFE}	35	121.63	1/22/2019 0:00	00:00.0	Constructed	1008207505	 	34342.1182	0	1080645	24400	1105.369208	2505.691124	344.7830986
21980	1006000063	1010382	1921	441335	2100	Other (Man	{1E3D475C-DAD6-4EDF-B28F-48635C61A993}	15	162	8/22/2017 0:00	00:00.0	Constructed	1006007501	 	66710.06342	0	1010382	38600	1002.674475	3595.651646	494.7616665
21981	1010060029	1023163	1963	978497	2100	Other (Man	{18EA5606-04C0-43C8-935E-A53E7A3430CC}	66	484	8/22/2017 0:00	00:00.0	Constructed	1010067502	New York Hilton Hotel	90707.73607	0	1023163	7200	991.3440001	663.112515	91.24428207
21983	1008230031	1090231	2017	1279565	2100	Other (Man	{05447946-A59C-41BC-AC93-3CBF976EC286}	39	144	1/24/2019 0:00	00:00.0	Constructed	1008237507	 	24062.07844	0	1090231	8700	1062.712782	858.9452896	118.1908718
21989	1004070008	1090249	2018	1281259	2100	Other (Man	{AA27A255-1444-45FA-A014-04C2A046625F}	17	80	1/22/2019 0:00	00:00.0	Constructed	1004077503	 	30583.07273	0	1090249	17400	1074.145076	1736.371048	238.9246562
21990	1004070022	1090264	2018	1281264	2100	Other (Man	{E28FAEF1-FDF1-4A87-BC4A-17F35D40EE90}	14	80	1/22/2019 0:00	00:00.0	Constructed	1004077504	 	12024.80984	0	1090264	8300	1055.971086	814.2550572	112.0414959
21993	1008070034	1088533	2008	1110254	2100	Other (Man	{7F9366EE-0FB6-42C3-8BBB-F1573F9CD689}	27	567	8/22/2017 0:00	00:00.0	Constructed	1008077502	 	17482.41882	0	1088533	1200	978.6405436	109.1025235	15.01250723
21994	1014240028	1072223	1957	407294	2100	Other (Man	{4F30DF7D-89AA-4273-97B1-1193C9F40EF8}	61	149	8/22/2017 0:00	00:00.0	Constructed	1014247501	 	13982.5005	0	1072223	6600	1005.835434	616.7387156	84.86324727
22000	1005840001	1077816	1925	19778	2100	Other (Man	{D9E3DA4C-C474-4AA2-8394-459B67F7EF9E}	18	66	8/22/2017 0:00	00:00.0	Constructed	1005847501	 	9131.852052	0	1077816	6800	1129.05053	713.2678308	98.14565351
22001	1005060061	1007825	1927	58132	2100	Other (Man	{FFFF849E-B6E1-4DEF-A369-2917E00D20E0}	22	175	8/22/2017 0:00	00:00.0	Constructed	1005067501	 	22434.43032	0	1007825	14300	1091.487208	1450.056863	199.5278244
22002	1012620067	1034356	1926	822063	2100	Other (Man	{FCD11037-532E-4A4E-BCFD-C688D22ADB3E}	58	208	8/22/2017 0:00	00:00.0	Constructed	1012627501	 	11241.34692	0	1034356	300	802.9334717	22.37850979	3.079282947
22008	1008060034	1088841	0	1281401	2100	Other (Man	{16A2874F-3718-4782-A0B2-3D3A5CD90785}	40	0	1/22/2019 0:00	00:00.0	 	1008067502	 	37866.37059	0	1088841	4700	868.6987461	379.3127125	52.19342924
22009	1017360067	1090308	0	1090308	2100	Other (Man	{076C8B90-6217-4F67-8AD1-AA85985A08EA}	12	0	1/22/2019 0:00	00:00.0	Constructed	1017367502	 	9046.56161	0	1090308	5100	1079.95251	511.6879384	70.40826033
22013	1000470001	1001026	1915	201736	2100	Other (Man	{4A1A8C7D-047A-4BAC-B54E-E3CFC5B772FF}	36	544	8/22/2017 0:00	00:00.0	Constructed	1000477501	 	40193.01239	0	1001026	21000	1067.087944	2081.852007	286.4628361
22016	1013730006	1087315	2007	1097636	2100	Other (Man	{260E97A3-55D7-4305-BCA2-FA1403EDF68A}	21	190	8/22/2017 0:00	00:00.0	Constructed	1013737503	 	9379.935267	0	1087315	3700	984.2693828	338.3343134	46.55480153
22017	1012710001	1034856	1963	404424	2100	Other (Man	{A4C22FD0-8F67-4F13-BA33-CF54D7467C46}	60	195	8/22/2017 0:00	00:00.0	Constructed	1012717501	 	10434.25207	0	1034856	700	884.300415	57.50799343	7.913099897
22018	1018940017	1075440	1926	11154	2100	Other (Man	{BE2B03E7-766E-445A-8E2C-AB01254BD300}	111	161	8/22/2017 0:00	00:00.0	Constructed	1018947501	 	13666.98578	0	1075440	6500	1057.925684	638.8499469	87.90575269
