bin,ElcPrd_MWh
2015423,87.482752766
2003985,134.828289043
2027199,234.374107735
2006888,253.255826513
2102052,435.108959233
2086386,61.0270215013
2071742,69.1845708659
2002690,71.0158117791
2109890,149.697502491
2011069,21.8569220072
2017809,48.6706152626
2050819,90.7135101652
2094662,146.524130267
2003999,250.96824207
2006485,148.69543241
2046141,46.8917485817
2041873,309.121559806
2008632,91.5500094123
2023940,109.847468497
2028662,47.6985510706
2069783,136.657136099
2023352,114.870954341
2097399,141.75030122
2002259,72.2138698492
2003834,104.488146662
2097189,144.044598079
2004868,498.83857949
2097466,1714.62868172
2023711,152.365920291
2084101,82.9255551722
2016172,599.1491840630001
2004060,275.703540864
2016332,124.187659187
2002833,56.5249431839
2053538,142.507865891
2048782,189.887820475
2101004,375.877849324
2084347,70.627811675
2014340,162.842660575
2023487,69.004450953
2022511,121.307196817
2006036,28.3368290398
2006590,295.191858577
2014027,122.466419166
2006021,45.7794967492
2101594,2025.6829255
2013999,59.0899277709
2009656,60.0061470623
2017936,81.2884231942
2086312,255.891961446
2096413,69.5377403037
2080231,586.438954932
2018395,54.6519528167
2049729,89.867345994
2012410,168.537142789
2051305,107.992865994
2008079,54.1541969734
2109472,74.5950483519
2097051,683.725215053
2023482,63.7252566047
2047038,118.88656745
2006596,81.8677599575
2097352,46.7789002003
2083982,65.1390164712
2093936,100.31623323
2004121,65.8401563655
2093935,82.7848066948
2093937,96.3561125092
2103486,847.373937509
2129249,141.953193719
2009054,106.604420115
2097264,370.891420254
2097267,74.5729069035
2006308,337.099357065
2096777,42.7383895966
2103870,104.521251826
2004147,213.74675602
2058183,119.414284084
2084117,117.887297343
2008285,123.857213883
2008638,308.403356975
2083558,68.8116655413
2028476,90.6480656459
2083153,65.7881688207
2065991,292.326849819
2098782,80.6010334113
2002958,106.138946047
2010622,47.5529133679
2119189,162.125878407
2005788,134.490227414
2002793,161.060467803
2023896,54.5400396323
2018185,70.4474198478
2005352,52.6411504089
2094146,62.3731776086
2022204,106.584106459
2092888,233.890417611
2007011,298.210034755
2084113,78.2275080598
2112796,68.5441544082
2062621,317.382186279
2013716,52.5122164205
2095389,39.3961891082
2086675,766.450491454
2048822,191.121347918
2016025,97.8786777809
2003797,139.669948976
2003653,54.9619678194
2006736,160.662975286
2014901,56.2106744625
2009110,92.8710032114
2001985,151.417601801
2010515,98.4634091313
2008139,100.395425131
2011776,339.530430976
2099554,88.6703065282
2014845,67.4425994472
2005348,171.093211717
2003869,168.410710643
2045014,148.2888518
2084211,92.9278192002
2117452,1282.03340787
2042138,165.880942397
2000308,420.507356552
2014918,83.71339312
2084187,179.732031054
2008141,72.5577878118
2015134,204.760058842
2004008,256.044832139
2023870,67.5884083347
2027262,359.186721418
2063011,49.0723563488
2101229,129.151318872
2024878,122.564199062
2017806,47.4017670066
2008664,142.72529709
2042465,52.1595640485
2002608,64.2979633476
2092064,72.9240354171
2008452,58.3322229696
2015297,63.7702179221
2084131,50.3696224694
2128832,45.4986301506
2016980,55.8208774638
2068110,52.2729485336
2007998,95.1296454689
2003008,119.646030056
2011995,178.486123838
2092517,65.1110269589
2047876,119.346998509
2028707,59.7673526264
2002962,103.703183044
2088309,96.8626306942
2116939,67.3646713041
2098784,2182.81556199
2003522,40.2992917662
2017650,137.704483339
2084125,160.710758189
2008733,78.6917653424
2101938,168.240184965
2096013,343.104974242
2007983,85.053542229
2014638,89.2272791624
2089987,160.976783276
2048797,69.0944988153
2017033,56.246281469
2048796,196.866082264
2084130,58.4991774063
2002817,60.2290573499
2014312,63.8047630983
2118744,145.428062976
2041864,170.287359405
2014360,60.0766025244
2018667,188.421281589
2002853,62.4614630631
2005009,91.1167683526
2083403,169.838462262
2066569,439.052421257
2098101,3920.92525177
2010652,79.4531319713
2018457,73.6389860475
2015430,84.6336603804
2044089,170.0945548
2022560,42.9663057551
2009870,90.8028053297
2006801,154.518268348
2093914,22.2592427345
2060674,110.68138179
2001026,143.856498171
2109710,97.8371033343
2097240,146.75860365
2090368,54.9250010086
2057438,87.163229745
2004119,208.572314584
2083947,84.2777140648
2062768,389.608760406
2048800,62.683261039
2008418,139.594461583
2026420,120.200814193
2091888,62.8193206575
2015516,52.8258842
2008121,61.8644338637
2027316,156.352487364
2050046,42.2484725236
2100429,341.081562747
2066445,258.060278074
2013615,147.217643382
2118077,252.195940876
2000853,107.509611088
2123924,114.494299177
2102176,58.3903808171
2084641,96.5039135861
2091478,44.6682217784
2003824,132.923996884
2008663,125.811581528
2015416,52.5499569962
2005082,173.074397185
2027198,474.133858737
2015396,44.9430001555
2044101,133.711766872
2008383,71.6349651836
2018570,70.4743284919
2000034,139.431515011
2115540,72.3611398947
2005905,146.766812254
2017834,116.80458333200001
2049369,61.5485877288
2014749,56.2999928002
2015855,89.8283477477
2015522,61.799721289
2008097,51.2274691911
2092632,16.4227819143
2016303,145.079821386
2014640,52.951635507
2006812,145.176592821
2004161,373.28891703
2022289,425.598810058
2049431,69.62436439
2013967,124.245525615
2009303,89.4568935937
2008980,63.1737847492
2116171,108.693134047
2094521,125.461134819
2049424,93.907600289
2092756,33.4648477674
2008284,296.199589231
2094189,81.979855016
2015866,116.553575469
2086217,63.4018886334
2092078,25.8368969007
2003843,108.722676551
2009975,144.211649967
2094842,317.214671008
2028720,45.6378489657
2091333,80.0019474963
2016337,41.8093418925
2049399,81.3386508267
2009057,55.2260907554
2124028,78.9307034993
2085164,159.980922977
2014644,56.5411164121
2048828,50.1905359856
2014279,168.454872605
2067852,202.687522741
2016921,68.8227033783
2017810,72.2158417527
2013757,63.7918728904
2009432,156.472099498
2013245,62.8920753342
2049419,128.95639841
2002847,57.5256119524
2027188,192.318389958
2000205,143.858410074
2113537,206.50034135
2015481,46.2277922488
2009384,90.3558968644
2023832,126.791530915
2000010,1083.79505771
2009875,50.3528923826
2014921,60.9667470937
2000264,74.6865540175
2092668,77.7213823359
2109665,192.399189233
2001182,453.9625092
2098673,111.575719999
2008386,253.571831193
2006877,393.685260333
2010897,285.696719295
2027308,150.949523287
2091224,47.6495482606
2006894,190.88961716
2009011,84.5670327816
2015443,118.291053011
2016585,78.3231442438
2023768,67.2064737479
2028130,71.6248574717
2000927,257.741276645
2027263,358.729889849
2120208,73.6481355449
2014355,97.9451693059
2009189,21.2722296685
2017773,122.536377146
2006924,151.308873171
2016176,158.823259941
2013959,136.210084849
2090261,838.740839523
2056409,186.019189347
2065041,179.738316677
2113243,145.738488933
2013912,84.786333674
2093910,127.073112448
2041858,77.4621553347
2008427,62.6380314748
2007827,42.4912585178
2068043,82.1237253946
2054563,121.958633245
2002910,52.0328755944
2000807,117.505960888
2092700,53.6468193526
2002946,69.31443498
2014837,56.9948571365
2054898,81.4751665738
2008059,64.9717612516
2014408,139.598701337
2015047,68.0664261061
2017235,42.8368703056
2100075,67.82822005
2094717,105.049585553
2017689,71.1202646094
2086835,120.064220654
2024867,55.9322344919
2127434,2622.99943651
2013093,104.271949726
2088211,199.517913853
2025355,48.7521886146
2009560,790.984105172
2084121,52.4067804077
2012941,123.686760143
2083244,45.507652469
2113108,92.4358203658
2097570,235.591573835
2022563,259.54168196
2013723,94.8350276664
2114117,117.555152517
2043611,115.858267722
2098643,190.952985069
2049592,36.2766869937
2000183,183.336465593
2007603,113.8916531
2050010,65.8833102536
2050180,222.192453115
2023766,64.661244476
2003018,2545.22603355
2055613,99.5758145938
2011996,51.813744951
2015249,65.8618309961
2003993,202.183379923
2085777,79.4677430011
2087655,118.330295239
2003646,78.0649874993
2048791,72.3470549038
2004139,216.387547978
2006985,132.249844438
2091883,115.888356551
2027258,38.0651458032
2007823,83.8002623589
2048807,41.2625755147
2017487,120.380308196
2093569,38.6557320051
2013841,66.9767525014
2001057,131.858011946
2014130,59.5763199483
2018642,61.8952946633
2024879,106.705880721
2096640,30.9366241629
2049449,211.676721296
2006804,172.737968525
2096486,292.90159104
2097117,106.703329488
2092706,48.8548092831
2072352,476.580227322
2004302,104.483893334
2016419,171.227456104
2006937,100.685111184
2003083,272.523022954
2017232,147.747974917
2016495,83.2309677669
2004010,224.149475298
2008117,84.8098232233
2083256,141.845927885
2013809,154.822822365
2063255,126.096114947
2100879,103.021188317
2017709,130.649268473
2003108,75.2377305524
2005080,135.361501852
2084558,88.7845652734
2085807,96.0321955593
2000851,70.7820542672
2114260,29.3720507864
2016173,432.991438094
2102451,1936.57440045
2021838,113.39733695
2087429,236.880665214
2094339,195.179703729
2027253,143.783556081
2093460,48.3147003127
2010670,57.6447337844
2095393,41.0919406026
2091928,77.243777312
2011983,79.355021799
2027298,221.92756609
2114116,67.9798730994
2006785,257.023619983
2003301,67.1360822656
2003791,123.136526841
2008305,193.265200945
2016213,61.257760104
2003813,122.74924097
2044217,379.837759926
2101940,121.744870426
2004023,424.602575793
2029044,127.416542916
2017399,52.3477596917
2002837,60.8486210056
2009173,156.356038007
2093852,32.9361237636
2008683,134.565921337
2072558,340.69759844
2013238,62.7860891737
2042514,169.882872808
2003910,694.015000197
2022550,351.71920467
2087119,80.7873734847
2003765,146.208992746
2072446,395.644219385
2009898,282.793114661
2056239,116.493740806
2112853,105.099556563
2008051,65.9521206553
2004108,273.890615096
2049746,102.200095322
2001619,414.366630952
2018738,39.3648418284
2022556,147.611591967
2010910,513.623842272
2001247,176.287308753
2001547,156.644931024
2085797,50.2001220278
2054253,349.625452489
2049415,195.749046384
2008453,70.9952918272
2077130,633.325452652
2024906,163.532077346
2014590,65.2428926254
2002757,121.785226604
2062883,159.39782155
2094827,408.930837292
2119183,142.979207763
2048829,139.231639705
2062958,59.8921507127
2013733,83.1989280233
2009007,73.5425457467
2009058,57.8706390275
2016459,66.9292341001
2087473,93.7508392348
2015260,185.958715197
2083674,74.8412883177
2096753,23.2394604467
2011833,125.13505434
2016456,44.7096279268
2018099,187.644193413
2004558,180.453773293
2008093,111.284166984
2001583,109.225715563
2096463,179.279139387
2015493,234.585606838
2026929,139.865215398
2006482,129.405001714
2018647,93.1777795108
2008065,58.2867232081
2049397,196.632069458
2012957,557.600306556
2084100,54.8558242063
2018226,133.644705537
2006825,129.624199302
2049733,86.1514276378
2123862,191.051559718
2118279,94.1946556041
2015246,541.248125463
2103647,92.1575267685
2003521,123.460208548
2002665,75.0752455711
2002925,97.1790690321
2097468,640.790562666
2056168,47.9474047656
2017719,70.9422337917
2092669,66.3565581769
2010885,80.9629151769
2012293,155.050901516
2008293,125.743855427
2015211,111.684848737
2007544,61.4962364363
2002838,58.5361236182
2017674,60.9408872502
2057725,37.7095772801
2012042,120.672854771
2045795,143.153075994
2093919,29.8987641089
2085875,191.600169494
2098900,39.5508257999
2025354,131.11527256
2005569,52.9852697515
2022971,162.156529788
2004076,342.307322188
2013736,200.862089396
2097269,111.16026282
2014089,51.5188791101
2092072,27.7049552859
2101464,71.0213698264
2006549,54.3617361205
2026165,74.9862099926
2009488,160.56501414
2002841,54.4178345996
2004001,253.878145512
2092699,62.6159259953
2116212,118.85968354
2088098,172.729691491
2087706,99.7998307163
2023511,56.9062357108
2110017,74.7557482194
2007993,53.8744465876
2006811,140.788837773
2088641,413.047821359
2020474,169.570558746
2061657,189.352151545
2011843,76.2738047124
2084013,209.211865287
2008497,45.1025508062
2008447,46.1355563557
2101013,93.0890264579
2008018,56.1778619679
2060614,186.60974824
2092079,38.4563167288
2004287,231.8127792
2072578,393.704041442
2013829,56.9816661462
2007003,277.131240829
2015856,88.9786008656
2002935,61.6066632609
2027285,316.137854527
2016643,92.2423693309
2090358,138.959685255
2115483,148.137508584
2002815,121.954287145
2004795,183.29032533
2003696,85.688271198
2002703,127.228001001
2006291,376.296451656
2010617,51.0893027655
2004246,275.688770897
2103863,313.473174396
2009438,93.5755508087
2017162,66.8935878478
2016467,82.974287239
2100235,138.392293125
2008101,53.8360943032
2011084,112.279635991
2091480,79.3661907167
2084228,159.903226488
2082395,134.217817927
2097320,165.152822076
2097268,130.41263749
2014843,98.4478631395
2062885,152.943155943
2100976,120.469069364
2096690,33.2546501827
2118383,82.0047159948
2098676,64.6590460685
2047113,130.730670952
2015734,59.2921954531
2115783,94.7475378237
2013337,39.2260591682
2005616,182.20175288
2063832,120.358149036
2017787,153.736679975
2101554,162.206154608
2116684,264.329966456
2060527,150.310410768
2092082,100.644395238
2063283,119.671349662
2048608,96.0517220299
2056197,49.540433224
2063413,176.715962542
2008982,40.6580932961
2010905,87.7308430736
2017706,79.6385475371
2018271,54.7056808451
2009718,269.784755005
2004162,378.372674864
2116393,552.093358493
2010589,132.295542849
2086805,159.25870284
2004016,174.595612095
2103853,147.27643619
2094984,126.552208021
2008785,85.3154190852
2014160,81.9346901343
2015990,86.9693718144
2049724,129.436222751
2071889,261.410672266
2009400,517.245134308
2102592,214.994739146
2016494,77.1991611738
2000526,73.5091020372
2006409,239.898351477
2060738,142.909364166
2094631,120.768703258
2120944,1124.08724468
2063435,204.282437666
2008087,62.7643101469
2044190,128.910623067
2028041,145.326508741
2051276,42.1425787437
2084153,137.999969081
2071148,118.929057666
2093696,110.348479194
2114107,60.1863120738
2097023,272.849210952
2011459,127.07275541
2083170,71.0246080612
2008177,54.9709023607
2001650,309.62475034
2002748,121.704151514
2092698,63.3415922231
2008362,84.5066700508
2057557,68.2092636014
2018643,82.2458691785
2014325,147.267725032
2130521,221.360484261
2003029,36.7091034161
2017476,63.2678809711
2010618,62.1147371692
2077017,75.7462628517
2014653,51.5249339372
2083218,78.3198743312
2100983,86.938624774
2004007,135.767692107
2005847,53.7885080208
2014846,74.0124781911
2095394,26.5510678361
2008981,50.0639166602
2049396,132.796040849
2057311,124.259190289
2003623,170.819741882
2006792,143.620462121
2012955,229.623218167
2028640,333.517284238
2006492,146.248340074
2014745,52.358984943
2087151,1068.94512316
2009463,390.784502332
2014379,105.959794646
2023393,108.986482397
2013749,56.5365850057
2001263,160.706959116
2008010,67.1742050032
2085805,328.362531095
2118845,147.053276927
2008466,62.5702449835
2006961,274.993918968
2007622,109.80463599
2002989,107.696081072
2004031,348.334829807
2006377,115.686670694
2002988,180.33797045
2071907,77.439874067
2013244,72.2673742608
2059732,115.035693829
2083523,30.2913784807
2013068,160.091979768
2007634,47.3906062816
2016101,93.1688249175
2048801,56.4351365718
2091882,116.806847046
2004469,270.532756652
2093883,101.805020616
2006397,137.052356475
2016824,72.2043999069
2003558,89.5211039279
2009188,164.607206398
2026146,95.1565484947
2007537,52.3734888452
2006310,74.2088294609
2095198,385.140870771
2003004,71.0269735962
2048786,114.230223602
2015291,145.09008304
2008073,201.413669784
2006295,160.572352465
2086367,155.482052855
2110315,144.058474823
2015661,154.652539029
2015864,68.0570195974
2029090,107.264872385
2015101,85.4673116689
2018624,76.0749684527
2094672,91.0208806969
2002625,47.7760251916
2002957,61.1951023718
2023939,122.606505765
2003762,230.740502008
2007017,243.91409598
2096474,191.281609524
2009015,55.3528836059
2013561,191.978814975
2003072,57.1540792277
2025611,68.6391573486
2007008,209.242926062
2079786,97.7593291327
2092769,99.1881043497
2050093,108.35551817
2014623,49.2848192857
2018283,68.6456272641
2006384,79.9691960165
2015737,90.5175348946
2101193,85.2377162754
2009620,41.8120176514
2055544,76.9931902331
2047124,315.159095399
2092755,37.6021433822
2006155,76.626301192
2122391,152.426517095
2019336,87.4130681042
2004160,854.260085434
2011810,781.587314502
2001223,172.922754903
2003284,87.7730602828
2003497,97.0612738441
2004359,188.171477327
2014565,64.0303312767
2013289,66.8559579106
2018255,80.5966214597
2088592,159.375733237
2008633,53.5936665961
2100013,81.843306732
2092725,73.4693025613
2097238,142.487979962
2008035,70.729417094
2005741,230.743072045
2006830,137.345251583
2007824,56.9634496224
2023771,62.42419703
2051408,105.338939146
2044130,151.515756914
2000022,220.024357919
2000957,596.659474173
2015701,57.5717876365
2014378,92.4168924183
2057523,153.950898221
2065208,208.499736865
2083563,75.6502236733
2115731,100.375210721
2069605,125.444397165
2072354,95.8100136277
2083155,81.2997872501
2001024,82.575029816
2005539,64.9578056249
2023802,86.6582760996
2006477,48.9124510008
2049244,72.2733953034
2098567,297.038172187
2013112,85.2855988932
2010671,108.673101824
2006929,343.495483679
2047443,71.8790323331
2027459,413.087644786
2130389,236.153794839
2084177,66.3088948071
2007856,60.5767264776
2019008,143.185611581
2023895,51.8569140541
2001360,126.894910055
2008839,52.5187099773
2098783,132.620312601
2051520,231.697182186
2004300,73.9897838639
2086994,97.7851543339
2023710,154.269696476
2009578,137.61715953
2002458,624.851776497
2072566,188.195503057
2008198,52.67637775
2004165,78.1762309248
2015455,62.8877390656
2003187,49.940872712
2049409,67.7888552463
2084188,73.2091763326
2092724,80.0221729848
2129393,829.320863759
2013628,123.336428989
2019836,606.739954876
2005276,203.732672432
2023432,61.4191546204
2076863,111.943357292
2093531,160.790206243
2061544,98.1111494549
2086851,376.411275138
2121306,157.149056287
2008363,152.436904366
2017774,176.771885309
2092759,45.6487771009
2011959,91.5618917817
2094275,2488.78827957
2017797,71.1564356523
2047116,288.392896901
2066190,583.319047486
2113158,49.0112023754
2003477,104.138506957
2007762,54.727767287
2005832,265.359849637
2092462,60.143765759
2023884,60.2154758486
2056161,59.457595883
2008630,50.8619542323
2012219,50.4196907767
2128845,44.5177592986
2049371,102.757965701
2016851,123.039453453
2008636,61.1930991028
2008123,78.6697300844
2015221,143.990244609
2093895,79.7705893043
2016574,65.3379274
2015298,59.0516277627
2026230,76.0543331036
2102581,136.028754937
2006972,123.81420231
2009912,81.8890354944
2102580,75.7235758582
2009358,127.366796223
2063173,119.815079129
2002861,64.8678064491
2003981,316.951148776
2025962,103.74071709
2085330,76.937360001
2002890,49.4824919714
2115594,164.593206297
2023762,124.11758659
2013545,171.158734807
2008604,47.5793256225
2006764,142.298548262
2006776,174.305978316
2008836,110.44332039
2119153,88.1112485443
2063912,94.9689265635
2087583,71.5322323942
2017666,142.373315803
2008361,55.5063063989
2014593,135.921471783
2023990,112.833435229
2091991,99.4466267927
2019775,57.5889422524
2088238,89.0972085186
2006965,174.439836329
2010934,66.2194567025
2092768,52.8573375148
2023709,728.161827712
2010951,90.2442917976
2003290,129.258850847
2094564,272.815609947
2091284,21.8816164828
2013546,100.347758093
2091867,229.171421022
2026053,55.1364763944
2009174,128.907306808
2094718,126.801293213
2017141,81.9307268214
2101950,154.859991101
2009520,99.1963031229
2078262,240.774958005
2001545,266.962356933
2094733,119.787024311
2007569,55.5823124183
2008142,48.4264020515
2044118,58.5123411666
2022624,46.2706030653
2010516,124.255994423
2003005,130.656866384
2011004,170.582645641
2084165,94.0479140165
2016424,65.4793518786
2017963,64.6859221767
2043252,121.411518333
2004274,72.0122990791
2083553,70.399059176
2102501,70.0617102202
2083468,73.0501770781
2014125,248.485571284
2004134,54.7317918484
2130500,60.0718333785
2097494,139.311591169
2063709,163.767509099
2009558,969.830735758
2086832,72.2063324862
2009375,44.5753467118
2013622,142.093124503
2094452,146.081762103
2006827,279.502494508
2069897,65.5195053496
2084186,117.607540402
2004107,84.91817172
2006835,245.748227529
2023712,325.585127264
2002909,85.5261153221
2094884,169.824990775
2002824,40.7358720233
2023898,169.123019612
2008405,96.1896327713
2097364,57.7747101749
2005821,304.959106954
2026999,264.30334299
2010686,308.261344974
2079306,104.642314975
2007721,68.9831925026
2008631,104.935505951
2027252,156.200851478
2023479,56.6560627841
2005012,41.7384790665
2007277,73.982333107
2022641,351.887134644
2021309,47.2799340705
2054878,120.235049301
2002804,84.0797875672
2022564,50.5826861915
2000101,90.9531449999
2004571,212.151021296
2051390,121.023718986
2094630,126.71763178
2002813,62.7535935346
2002338,194.031572352
2015482,32.1713373375
2054782,158.176166101
2000135,74.647289397
2006746,190.112771484
2128824,20.8369921282
2013842,78.5146698781
2005830,134.480975861
2017771,172.735088576
2003747,115.767280839
2006076,59.5425684339
2007988,110.036965894
2003764,139.285806151
2001400,89.5513107285
2101021,62.9937573722
2019744,138.600557896
2002764,83.521142876
2000138,346.245282346
2091293,54.717157646
2010903,95.6655696154
2007297,75.847554848
2006496,158.584907589
2118944,224.06841987
2096627,32.8739491568
2091244,153.720872446
2017596,97.0060122519
2007016,240.944015893
2098788,102.176458463
2041720,103.397404049
2004748,112.711069076
2096424,181.576266961
2051264,39.2148797175
2046271,63.5537622575
2074929,63.9672377024
2065164,69.8362436284
2091140,10.2293919864
2013909,81.9150358598
2096588,151.608914975
2046961,123.313506518
2005939,1008.75298378
2006055,136.073750039
2004068,264.161498976
2075310,79.3835802625
2095387,52.0856797393
2001173,350.217247829
2015144,51.132758373
2023719,120.228806045
2006480,131.153230433
2002956,63.593240664
2008050,58.1004564771
2097758,540.762835062
2003614,142.232672425
2027286,2008.96819614
2093523,77.8469420936
2015102,57.4785858829
2006993,190.059661251
2001881,512.335801564
2005802,47.9833713848
2023483,61.407698184
2080423,109.502352709
2006022,134.142206632
2022944,110.238728136
2001501,170.126355712
2009256,128.733445286
2015073,99.3031779
2102071,144.752316809
2085786,80.1657796421
2095215,1066.56775051
2015172,73.0585461789
2009322,212.521710891
2015515,51.6494606556
2050030,120.529342132
2007807,146.198178293
2066505,133.255449948
2012129,120.507287291
2057021,210.608304736
2003570,48.2764301873
2017786,58.4416121518
2086267,200.202981951
2044269,111.752249711
2049598,66.3720623487
2008233,108.699480138
2013802,376.037402393
2046741,80.3363751519
2049389,50.1509463162
2014637,141.592286163
2102030,37.9831480781
2016627,68.144552197
2007849,118.347111854
2008098,107.843908834
2102026,86.3405381135
2028730,53.3849660596
2014233,45.0795886995
2091892,69.8327480702
2009346,142.184546996
2102036,189.740414512
2016147,66.2438232427
2011826,120.402468527
2049370,87.777149916
2084004,179.52567124
2048546,82.3363439116
2003099,49.8446416721
2008143,83.310674392
2014696,69.5444342261
2014206,63.7781327661
2015580,87.1146108915
2049426,84.3406428529
2013047,31.3070553432
2084014,133.819260225
2009575,125.15819878800001
2017311,55.8819311761
2118061,64.2957957594
2012632,43.1847571204
2084155,153.830988033
2112632,59.5996279358
2049378,186.722543098
2015210,43.6687083915
2015810,97.3444812436
2017136,61.2719594781
2015884,93.5881730032
2013281,872.59457773
2016301,119.28072233
2014697,80.5260033957
2094530,13.3846052691
2084126,70.4965840897
2014615,163.04492693
2048794,180.98744504
2094877,233.571947291
2023317,340.365812761
2075406,91.0206223589
2116006,116.304551447
2017625,135.85743591
2017715,130.675984944
2011752,193.650954187
2046140,167.891080351
2004383,71.1120180847
2003706,211.505259562
2008603,63.5613998818
2097312,197.670996102
2049436,95.0016132829
2061045,218.91430543
2086329,169.18682383
2013929,57.8808328776
2013303,40.9007417336
2093185,89.3998325311
2096755,29.5067194693
2094548,133.404179278
2084745,93.6043517717
2007982,55.7657410217
2083412,88.441426538299993
2054552,75.8164581816
2015261,66.6626917922
2110145,70.4020400872
2017133,81.7685206197
2102474,185.816807593
2095167,307.05656458
2088600,294.268059087
2000988,810.734972544
2007787,64.6672670792
2015449,73.6651345802
2010998,72.7610452296
2005346,110.593329004
2001921,115.827278183
2003015,306.830935777
2087589,172.579596663
2065482,114.163590151
2048785,80.9401807456
2005463,54.9142708207
2000506,180.121021518
2023715,161.888350692
2014570,75.5083695942
2014101,247.482078901
2092463,114.610517654
2008299,173.726545739
2015820,92.641010363
2013758,76.9052087611
2044222,56.9660811419
2096401,121.596122839
2019798,55.5238668957
2091925,166.398958604
2005517,41.2953978404
2002977,105.424066262
2000081,98.3474357285
2002919,110.721508577
2002918,102.220641412
2003313,316.279980052
2002788,126.693087969
2002814,187.146634892
2002898,126.120607887
2002894,90.5108122583
2001204,126.30572501
2096681,51.7542244123
2096677,51.1390894836
2129498,171.816017972
2124443,4435.50102683
2128898,72.7473211782
2097176,130.362679274
2002827,38.5938933701
2129408,163.504151344
2128259,165.655233461
2127337,143.700546618
2005371,116.431081747
2128733,51.4439927368
2128449,150.740516507
2096680,198.969672819
2013863,69.7514279845
2008091,109.060202154
2096770,40.7187286433
2096637,21.7389458811
2129029,186.987065047
2117111,60.8088176284
2047127,1353.7282688
2128360,190.108636675
2128937,162.905618075
2127293,106.240579866
2127049,1835.53311511
2130423,133.644895683
2127296,142.0717711
2119504,193.866831303
2008679,165.111407033
2128441,199.629009736
2128231,490.447356413
2128971,28.271476589
2127104,119.945892094
2129097,73.5673627202
2129062,123.40176919
2127259,133.748824426
2127407,131.426292825
2121025,87.6194848747
2129501,4591.06136587
2128439,439.272070294
2096751,38.5952775179
2128727,90.3774310521
2129358,173.14028769
2128953,45.4453110466
2128607,93.3176304777
2124684,110.95714647
2128648,52.8826671065
2128714,142.225551164
2127131,79.4765512209
2116169,53.2301069995
2117696,52.3146888594
2117695,56.1033764826
2114614,97.0862724573
2096712,37.9157707453
2117693,89.668963757
2123665,94.0717529578
2096750,36.6366292363
2129308,113.082495532
2129019,134.498923982
2017347,143.235676923
2128995,63.9194950595
2113265,144.431868657
2118179,134.118638903
2008310,81.6735580961
2113106,44.8355972334
2113257,46.5733267928
2003523,114.687986469
2097365,148.417929588
2009867,217.816436017
2002869,273.595253412
2072579,5804.00931981
2127137,371.719760049
2115281,115.718272488
2096624,144.113038022
2128914,115.251469514
2096764,40.4089349166
2003778,177.331402857
2124445,127.957901988
2083460,45.7228600597
2011700,187.204872168
2128425,1012.1615994
2129638,233.248366624
2113354,164.370949461
2084040,98.7684079643
2129171,146.756245527
2088181,75.9926864859
2084360,299.703945673
2002456,1820.93523956
2113742,66.6632451392
2123997,230.108583079
2091099,38.6980181095
2004011,401.102016781
2117123,82.2238457804
2109476,5277.76246672
2002985,74.1722366199
2130601,154.473104013
2002459,404.820671519
2003519,187.032991523
2003692,184.69512522
2128877,471.114215864
2003021,108.357361958
2002917,100.07014315
2002796,138.282743603
2002791,284.668602813
2002808,74.376226606
2015788,93.4312841459
2002972,80.824557982300007
2004260,646.321685562
2002789,99.8867459893
2002811,101.526322854
2002974,76.1320415311
2002897,104.52841436
2096876,120.529551081
2006399,208.606430471
2116856,121.515070531
2114612,178.253753595
2116650,153.772531197
2094224,2409.73256717
2088445,295.294766297
2120984,167.59346728
2118429,37.1966352138
2093927,53.3602729884
2001312,33.9385625086
2128421,510.218488127
2097547,375.492646775
2114883,34.8019684486
2097307,163.862676749
2103793,69.6026360008
2004057,166.183822484
2022552,1872.9192843
2091008,108.903482062
2066316,121.028101912
2092654,49.8369419408
2009423,159.114382575
2116675,373.007943304
2100435,61.7913719285
2100250,100.023916906
2121648,119.555622425
2098638,284.870957649
2100253,66.0654744769
2093417,56.9339997328
2076301,194.84738249
2114453,89.7815597303
2119691,190.048116491
2119739,108.413770349
2116777,112.373599027
2117185,133.087678911
2114972,62.157826766
2117310,150.065094842
2092651,35.0683046167
2094885,123.450014074
2093408,56.9359909086
2017672,115.603185049
2112706,186.735079386
2098696,152.921961629
2118254,69.424526379
2124437,86.0792939552
2002295,36.2547722051
2097549,218.113159535
2091116,32.2344181164
2116789,590.561934608
2024208,617.4716185089999
2116847,149.518342431
2092610,47.7500128104
2124395,54.9667004499
2020591,193.987005836
2093450,104.870928981
2113089,154.17705907
2093410,51.2965886461
2116851,120.750173312
2118201,120.986928978
2062970,123.637859232
2116161,378.415818529
2088568,261.779671313
2123643,186.966152167
2113511,194.495078807
2113113,97.2691224349
2109473,448.580948385
2125035,384.357551824
2116578,136.569549115
2115237,2742.42735267
2118478,655.5822934130001
2116672,117.916389335
2001091,171.035679545
2057675,199.247609145
2120055,3169.76635387
2116791,286.413516364
2113522,124.86636278
2026971,125.173017674
2006114,76.2392563372
2001152,78.2492146023
2086339,221.519424842
2018393,117.437740426
2001155,69.7285546698
2093412,39.7568190551
2097546,361.064723508
2116159,1422.34893858
2049999,481.323097261
2117395,1111.85546877
2094430,127.193569428
2100252,61.3556486101
2123868,720.690007078
2124983,141.579519155
2097050,1131.00146755
2109536,40.9276541227
2008963,41.8942354821
2116869,69.5220087698
2116616,28.6891909277
